Energy_group, coarse_node_id, region_id, material, scalar_flux
2, 2, 16, fuel2, 0.22540767528094274
2, 2, 17, coolant, 0.2436924282412004
2, 3, 19, fuel3, 0.21138886034585586
2, 3, 20, coolant, 0.23143206432117808
2, 4, 22, fuel5, 0.19682373917848872
2, 4, 23, coolant, 0.21956391593960112
2, 5, 25, fuel5, 0.19240040126668556
2, 5, 26, coolant, 0.2146541726048206
2, 6, 28, fuel5, 0.19239927293943582
2, 6, 29, coolant, 0.2146514150386254
2, 7, 31, fuel5, 0.1968056626849024
2, 7, 32, coolant, 0.21953818319022192
2, 8, 34, fuel3, 0.21134694544230975
2, 8, 35, coolant, 0.23138636789864037
2, 9, 37, fuel2, 0.22538059830866808
2, 9, 38, coolant, 0.24366120130989205
2, 10, 40, fuel2, 0.23164798646821688
2, 10, 41, coolant, 0.2504013564293482
2, 11, 43, fuel2, 0.22536525167250926
2, 11, 44, coolant, 0.2436446575976398
2, 12, 46, fuel3, 0.2149449927545321
2, 12, 47, coolant, 0.23530497681449478
2, 13, 49, fuel5, 0.20033813911420145
2, 13, 50, coolant, 0.22346145610060686
2, 14, 52, fuel6, 0.1914419808645212
2, 14, 53, coolant, 0.2147069088912363
2, 15, 55, fuel6, 0.18816347547244947
2, 15, 56, coolant, 0.2110515707488701
2, 16, 58, fuel6, 0.18816954696661004
2, 16, 59, coolant, 0.21105895119882817
2, 17, 61, fuel6, 0.1914676947985516
2, 17, 62, coolant, 0.21473773138391405
2, 18, 64, fuel5, 0.20035291935117527
2, 18, 65, coolant, 0.22347089246754984
2, 19, 67, fuel3, 0.21492256915814473
2, 19, 68, coolant, 0.2352805306357018
2, 20, 70, fuel2, 0.2253677811772246
2, 20, 71, coolant, 0.24364634861441675
2, 21, 73, fuel3, 0.21133250843363438
2, 21, 74, coolant, 0.2313721467316619
2, 22, 76, fuel5, 0.20032543888633686
2, 22, 77, coolant, 0.22344564522171412
2, 23, 79, fuel6, 0.19205557568877224
2, 23, 80, coolant, 0.2153897448211684
2, 24, 82, fuel6, 0.18750471378987293
2, 24, 83, coolant, 0.2103164963635722
2, 25, 85, fuel6, 0.1854916469857083
2, 25, 86, coolant, 0.20807247791134997
2, 26, 88, fuel6, 0.18549996679450875
2, 26, 89, coolant, 0.20808215103586247
2, 27, 91, fuel6, 0.18753099775923748
2, 27, 92, coolant, 0.2103470774796591
2, 28, 94, fuel6, 0.19210042171736574
2, 28, 95, coolant, 0.21544209177351492
2, 29, 97, fuel5, 0.20035026652974794
2, 29, 98, coolant, 0.22346772761519276
2, 30, 100, fuel3, 0.21131018907294966
2, 30, 101, coolant, 0.23134790815212714
2, 31, 103, fuel5, 0.1968358894763041
2, 31, 104, coolant, 0.21957209091954216
2, 32, 106, fuel6, 0.19143417762907777
2, 32, 107, coolant, 0.2146968780646511
2, 33, 109, fuel6, 0.18750042945670736
2, 33, 110, coolant, 0.2103115367526172
2, 34, 112, fuel6, 0.1849650332541112
2, 34, 113, coolant, 0.20748525275557572
2, 35, 115, fuel6, 0.18377214118362256
2, 35, 116, coolant, 0.20615565278528877
2, 36, 118, fuel6, 0.18378041857773017
2, 36, 119, coolant, 0.20616513780906062
2, 37, 121, fuel6, 0.18498982473302816
2, 37, 122, coolant, 0.20751368390749755
2, 38, 124, fuel6, 0.18754048740447563
2, 38, 125, coolant, 0.21035754678229207
2, 39, 127, fuel6, 0.1914836384282655
2, 39, 128, coolant, 0.21475385120417384
2, 40, 130, fuel5, 0.1968284523542171
2, 40, 131, coolant, 0.21956235971505683
2, 41, 133, fuel5, 0.19242848581260635
2, 41, 134, coolant, 0.2146840276689116
2, 42, 136, fuel6, 0.1881419556546271
2, 42, 137, coolant, 0.2110281077411199
2, 43, 139, fuel6, 0.185481560179305
2, 43, 140, coolant, 0.20806171679211583
2, 44, 142, fuel6, 0.18376774007807417
2, 44, 143, coolant, 0.20615106141826064
2, 45, 145, fuel6, 0.1829432129329281
2, 45, 146, coolant, 0.20523199130177278
2, 46, 148, fuel6, 0.18295128573802266
2, 46, 149, coolant, 0.20524118507400413
2, 47, 151, fuel6, 0.1837919095310555
2, 47, 152, coolant, 0.20617859614858608
2, 48, 154, fuel6, 0.18552187935467962
2, 48, 155, coolant, 0.20810766741502
2, 49, 157, fuel6, 0.18820060096343538
2, 49, 158, coolant, 0.21109492898885934
2, 50, 160, fuel5, 0.19242992328495767
2, 50, 161, coolant, 0.21468459741312892
2, 51, 163, fuel5, 0.1924380457461417
2, 51, 164, coolant, 0.21469593612784704
2, 52, 166, fuel6, 0.18814761975247637
2, 52, 167, coolant, 0.21103681194904295
2, 53, 169, fuel6, 0.18548597213032503
2, 53, 170, coolant, 0.2080681233951904
2, 54, 172, fuel6, 0.18377175762134496
2, 54, 173, coolant, 0.20615643806147022
2, 55, 175, fuel6, 0.18294702099327637
2, 55, 176, coolant, 0.2052368679477285
2, 56, 178, fuel6, 0.18295499855463335
2, 56, 179, coolant, 0.20524595565194673
2, 57, 181, fuel6, 0.18379563367165433
2, 57, 182, coolant, 0.20618364602674372
2, 58, 184, fuel6, 0.18552580443629027
2, 58, 185, coolant, 0.20811353086276804
2, 59, 187, fuel6, 0.18820545693491608
2, 59, 188, coolant, 0.2111027261895309
2, 60, 190, fuel5, 0.19243957695004735
2, 60, 191, coolant, 0.21469660600478996
2, 61, 193, fuel5, 0.19687046577974746
2, 61, 194, coolant, 0.2196152945439009
2, 62, 196, fuel6, 0.19144689533105552
2, 62, 197, coolant, 0.21471950042951626
2, 63, 199, fuel6, 0.1875121533437936
2, 63, 200, coolant, 0.21032945033493955
2, 64, 202, fuel6, 0.18497635097578927
2, 64, 203, coolant, 0.20750066901523279
2, 65, 205, fuel6, 0.18378301581757964
2, 65, 206, coolant, 0.2061697120056332
2, 66, 208, fuel6, 0.18379105654907882
2, 66, 209, coolant, 0.20617893354433048
2, 67, 211, fuel6, 0.18500038643919411
2, 67, 212, coolant, 0.20752825923236526
2, 68, 214, fuel6, 0.18755106082289152
2, 68, 215, coolant, 0.2103741833414132
2, 69, 217, fuel6, 0.19149555416838415
2, 69, 218, coolant, 0.21477555491954614
2, 70, 220, fuel5, 0.19686523224741606
2, 70, 221, coolant, 0.2196079949659443
2, 71, 223, fuel3, 0.21139224369854775
2, 71, 224, coolant, 0.23143592456250045
2, 72, 226, fuel5, 0.20035929786292062
2, 72, 227, coolant, 0.22348925975205292
2, 73, 229, fuel6, 0.192070611654831
2, 73, 230, coolant, 0.2154155133909334
2, 74, 232, fuel6, 0.18752127990660247
2, 74, 233, coolant, 0.21033981864054735
2, 75, 235, fuel6, 0.1855078099192339
2, 75, 236, coolant, 0.20809382075123473
2, 76, 238, fuel6, 0.18551596635852352
2, 76, 239, coolant, 0.20810331136535767
2, 77, 241, fuel6, 0.1875467754373529
2, 77, 242, coolant, 0.21036952504481204
2, 78, 244, fuel6, 0.19211421163360254
2, 78, 245, coolant, 0.2154664519240487
2, 79, 247, fuel5, 0.20038392587771597
2, 79, 248, coolant, 0.22351108245400325
2, 80, 250, fuel3, 0.21137814881895917
2, 80, 251, coolant, 0.2314206488230115
2, 81, 253, fuel2, 0.22540604654056515
2, 81, 254, coolant, 0.24369564146648093
2, 82, 256, fuel3, 0.21499441725494292
2, 82, 257, coolant, 0.23535777163240656
2, 83, 259, fuel5, 0.20036837503796265
2, 83, 260, coolant, 0.22349989806622642
2, 84, 262, fuel6, 0.19146126352120219
2, 84, 263, coolant, 0.21473500363594641
2, 85, 265, fuel6, 0.18818113535851955
2, 85, 266, coolant, 0.2110760782097065
2, 86, 268, fuel6, 0.18818785222191545
2, 86, 269, coolant, 0.2110841725735083
2, 87, 271, fuel6, 0.19148723547190827
2, 87, 272, coolant, 0.21476608216367155
2, 88, 274, fuel5, 0.20038390504300047
2, 88, 275, coolant, 0.22351013051956042
2, 89, 277, fuel3, 0.21497726769023784
2, 89, 278, coolant, 0.23533907906633278
2, 90, 280, fuel2, 0.22541537690805652
2, 90, 281, coolant, 0.2437046739909682
2, 91, 283, fuel2, 0.23161067563476534
2, 91, 284, coolant, 0.25036462414002647
2, 92, 286, fuel2, 0.22541387466760243
2, 92, 287, coolant, 0.2437025453042712
2, 93, 289, fuel3, 0.21142512012383285
2, 93, 290, coolant, 0.23147126443381183
2, 94, 292, fuel5, 0.19686437964091727
2, 94, 293, coolant, 0.21961065854733713
2, 95, 295, fuel5, 0.19244329803983767
2, 95, 296, coolant, 0.2147030890372536
2, 96, 298, fuel5, 0.19244361560992218
2, 96, 299, coolant, 0.21470193587070024
2, 97, 301, fuel5, 0.1968493002836839
2, 97, 302, coolant, 0.21958824423602386
2, 98, 304, fuel3, 0.21138744629416176
2, 98, 305, coolant, 0.23143019893003036
2, 99, 307, fuel2, 0.22539447940846374
2, 99, 308, coolant, 0.24367959765475222
2, 100, 310, fuel2, 0.23163966361645982
2, 100, 311, coolant, 0.250395010357613
